Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202007,502,United States,10619,Other mammals,905610.0
202007,502,United States,10649,Other insects,21.0
202007,502,United States,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",708730.0
202007,502,United States,30111,Ornamental fish of freshwater,1117924.0
202007,502,United States,30289,"Other fish,fresh or chilled",519784.0
202007,502,United States,30323,"Tilapias (Oreochromis spp) , frozen",5632822.0
202007,502,United States,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",23947.0
202007,502,United States,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",202675.0
202007,502,United States,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",2244505.0
202007,502,United States,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",112203.0
202007,502,United States,30389,"Other fish ,frozen",44202817.0
202007,502,United States,30461,Frozen fillets of tilapias (Oreochromis spp),10259078.0
202007,502,United States,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",2470901.0
202007,502,United States,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",171325008.0
202007,502,United States,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),46791326.0
202007,502,United States,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",6357186.0
202007,502,United States,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),47331434.0
