Date of data,Trading partner code,Trading partner,Commodity code,Commodity,Renminbi Yuan
202505,502,United States,106,Other live animals,702640.0
202505,502,United States,201,"Meat of bovine animals, fresh or chilled",4558508.0
202505,502,United States,202,"Meat of bovine animals, frozen",380121328.0
202505,502,United States,203,"Meat of swine, fresh, chilled or frozen",67292679.0
202505,502,United States,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",334900778.0
202505,502,United States,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",28573032.0
202505,502,United States,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",292040053.0
202505,502,United States,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",12389688.0
202505,502,United States,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process",1739225.0
202505,502,United States,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",29326247.0
202505,502,United States,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",73690571.0
202505,502,United States,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",44284.0
202505,502,United States,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",1689872.0
202505,502,United States,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",452.0
202505,502,United States,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",132694104.0
202505,502,United States,405,Butter and other fats and oils derived from milk; dairy spreads,879165.0
202505,502,United States,406,Cheese and curd,7868040.0
202505,502,United States,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",148391691.0
202505,502,United States,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",3571180.0
202505,502,United States,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",2143555.0
202505,502,United States,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",9881.0
202505,502,United States,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",3163787.0
202505,502,United States,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",2375.0
202505,502,United States,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",4545228.0
202505,502,United States,712,"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",103.0
202505,502,United States,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",15762270.0
202505,502,United States,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",25086991.0
202505,502,United States,805,"Citrus fruit, fresh or dried.",26240272.0
202505,502,United States,806,"Grapes, fresh or dried.",1838583.0
202505,502,United States,808,"Apples, pears and quinces, fresh.",958240.0
202505,502,United States,813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",6208132.0
202505,502,United States,901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion.",19795103.0
202505,502,United States,902,"Tea, whether or not flavoured.",244356.0
202505,502,United States,903,Maté,883.0
202505,502,United States,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta.,37466.0
202505,502,United States,1004,Oats,617344.0
202505,502,United States,1005,Maize (corn).,19042953.0
202505,502,United States,1007,Grain sorghum.,2778400.0
202505,502,United States,1104,"Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 10.06; germ of cereals, whole, rolled, flaked or ground.",5468.0
202505,502,United States,1106,"Flour, meal and powder of the dried leguminous vegetables of heading 07.13, of sago or of roots or tubers of heading 07.14 or of the products of Chapter 8.",10730.0
202505,502,United States,1108,tarches; inulin.,1746152.0
202505,502,United States,1201,"Soya beans, whether or not broken.",5376085569.0
202505,502,United States,1202,"Groundnuts, not roasted or otherwise cooked, whether or not shelled or broken.",18718724.0
202505,502,United States,1206,"Sunflower seeds, whether or not broken.",8050.0
202505,502,United States,1207,"Other oil seeds and oleaginous fruits, whether or not broken.",9325.0
202505,502,United States,1209,"Seeds, fruit and spores, of a kind used for sowing.",32688994.0
202505,502,United States,1210,"Hop cones, fresh or dried, whether or not ground, powdered or in the form of pellets; lupulin.",2935605.0
202505,502,United States,1211,"lants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered.",17274034.0
202505,502,United States,1212,"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum) of a kind used primarily for human consumption, not elsewhere specified or included.",5697.0
202505,502,United States,1214,"wedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets.",143148177.0
202505,502,United States,1301,"Lac; natural gums, resins, gumresins and oleoresins (for example, balsams).",1958703.0
202505,502,United States,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agaragar and other mucilages and thickeners, whether or not modified, derived from vegetable products.",8408764.0
202505,502,United States,1404,Vegetable products not elsewhere specified or included.,109239.0
202505,502,United States,1504,"ats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified.",32636597.0
202505,502,United States,1506,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.",7011328.0
202505,502,United States,1509,"Olive oil and its fractions, whether or not refined, but not chemically modified.",29320.0
202505,502,United States,1512,"unflowerseed, safflower or cottonseed oil and fractions thereof, whether or not refined, but not chemically modified.",57069.0
202505,502,United States,1513,"Coconut (copra), palm kernel or babassu oil and fractions thereof, whether or not refined, but not chemically modified.",20480.0
202505,502,United States,1514,"Rape, colza or mustard oil and fractions thereof, whether or not refined, but not chemically modified.",975.0
202505,502,United States,1515,"Other fixed vegetable or microbial fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified",17008940.0
202505,502,United States,1516,"Animal,vegetable or microbial fats and oils and their fractions, partly or wholly hydrogenated, interesterified, reesterified or elaidinised, whether or not refined, but not further prepared.",3679045.0
202505,502,United States,1517,"Margarine; edible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, other than edible fats and oils or their fractions of heading 15.16.",25841258.0
202505,502,United States,1518,"Animal, vegetable or microbial fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included",3470454.0
202505,502,United States,1520,"Glycerol, crude; glycerol waters and glycerol lyes.",319603.0
202505,502,United States,1521,"egetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or coloured.",793413.0
202505,502,United States,1602,"Other prepared or preserved meat, meat offal, blood or insects",158924121.0
202505,502,United States,1701,"Cane or beet sugar and chemically pure sucrose, in solid form.",187137.0
202505,502,United States,1702,"Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel.",73652328.0
202505,502,United States,1704,"ugar confectionery (including white chocolate), not containing cocoa.",27023904.0
202505,502,United States,1805,"Cocoa powder, not containing added sugar or other sweetening matter",164092.0
202505,502,United States,1806,hocolate and other food preparations containing cocoa.,39666074.0
202505,502,United States,1901,"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing cocoa or containing less than 40% by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included; food preparations of goods of headings 04.01 to 04.04,not containing cocoa or containing less than 5% by weight of cocoa calculated on a totally efatted basis, not elsewhere specified or included.",19446503.0
202505,502,United States,1902,"Pasta, whether or not cooked or stuffed (with meat or other substances) or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared.",32694.0
202505,502,United States,1904,"repared foods obtained by the swelling or roasting of cereals or cereal products (for example, corn flakes); cereals (other than maize (corn)) in grain form or in the form of flakes or other worked grains (except flour, groats and meal), precooked, or otherwise prepared, not elsewhere specified or included.",1511551.0
202505,502,United States,1905,"read, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",1569113.0
202505,502,United States,2002,Tomatoes prepared or preserved otherwise than by vinegar or acetic acid.,32809.0
202505,502,United States,2004,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, frozen, other than products of heading 20.06.",3741205.0
202505,502,United States,2005,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading 20.06.",720932.0
202505,502,United States,2007,"Jams, fruit jellies, marmalades, fruit or nut purée and fruit or nut pastes, obtained by cooking, whether or not containing added sugar or other sweetening matter.",378587.0
202505,502,United States,2008,"Fruit, nuts and other edible parts of plants, otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included.",20772164.0
202505,502,United States,2009,"Fruit or nut juices (including grape must and coconut water) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other sweetening matter",7216527.0
202505,502,United States,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",5685370.0
202505,502,United States,2102,"Yeasts (active or inactive); other singlecell microorganisms, dead (but not including vaccines of heading 30.02); prepared baking powders.",2889533.0
202505,502,United States,2103,"Sauce and preparations therefor; mixed condiments and mixed seasonings; mustard flour and meal, whether or not prepared, and mustard",13973638.0
202505,502,United States,2104,Soups and broths and preparations therefor; homogenised composite food preparations.,49549.0
202505,502,United States,2105,"Ice cream and other edible ice, whether or not containing cocoa.",218044.0
202505,502,United States,2106,Food preparations not elsewhere specified or included.,1030860219.0
202505,502,United States,2201,"Waters, including natural or artificial mineral waters andaerated waters, not containing added sugar or other sweeteningmatter nor flavoured; ice and snow.",988676.0
202505,502,United States,2202,"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured, and other non-alcoholic beverages, not including fruit, nut or vegetable juices of heading 20.09",52974848.0
202505,502,United States,2203,Beer made from malt.,7329885.0
202505,502,United States,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",10503806.0
202505,502,United States,2206,"Other fermented beverages (for example, cider, perry, mead, saké); mixtures of fermented beverages and mixtures of fermented beverages and nonalcoholic beverages, not elsewhere specified or included.",125275.0
202505,502,United States,2207,"Undenatured ethyl alcohol of an alcoholic strength by volume of 80% vol.or higher; ethyl alcohol and other spirits, denatured, of any strength.",286480.0
